SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionConstituency,ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
6103,5506,2002-05-14,"MP - Proportional Representation","District Results",,"Western Area Urban",,"Movement of",Progress,MOP,808080,"First Round","3,690",2.70,No,Final/Certified,/sites/default/files/2023-05/IMG-20230508-WA0040_1.jpg,7be6a181-c011-4ad1-a810-9d133ee860d7,dddd65d4-dcd2-4c23-a4b0-ac93071f7ccb,,"Movement for Progress"
9919,1110,2018-03-07,Parliamentary,"Constituency Results","Constituency 45",Koinadugu,,Francis,Koroma,SLPP,009900,"First Round","3,653",23.56,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2b2fe8eb-9e3f-48ee-977e-659d575da2f8,ab14be37-ad78-43bd-a0ae-74bbe231470c,,"Francis Koroma"
4884,3144,2012-11-17,Parliamentary,"Constituency Results","Constituency 69",Bo,,Tony,Songa,PMDC,f3881e,"First Round","3,634",13.06,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f6241733-9be7-48b7-bd01-8a4d8cdb6bef,de46294d-800b-4d7a-b852-ea11544871a3,B.H.,"Tony B.H. Songa"
3512,3020,2018-03-07,Parliamentary,"Constituency Results","Constituency 73","Port Loko",,Abdulai,Kanu,SLPP,009900,"First Round","3,620",27.33,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6073665e-2843-45f5-8459-1587db93900d,5607b879-725a-4fc3-8740-d2f1f063da7a,,"Abdulai Kanu"
6173,,1996-02-27,"MP - Proportional Representation","Regional Results",,,East,,,NDA,1F681B,"First Round","3,613",0.00,No,Final/Certified,,d7582306-4275-4f7f-b565-3818811bc11b,,,
6190,1083,2018-03-07,Parliamentary,"Constituency Results","Constituency 40",Falaba,,"Alhassan Kamara",Jero,APC,FF333C,"First Round","3,605",37.31,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,5f331706-88d7-423d-987f-5dd7cf7b9370,0f8cb5bc-4b8e-4d48-b0db-f6adfc80aae6,,"Alhassan Kamara Jero"
3254,3202,2018-03-07,Parliamentary,"Constituency Results","Constituency 91",Bonthe,,Osman,Kamara,APC,FF333C,"First Round","3,579",18.66,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9ede3673-ae54-48ba-a6aa-7658e2ebe7e7,b594f3d1-6747-4e63-be00-d88f217c675a,,"Osman Kamara"
2798,2201,2018-03-07,Parliamentary,"Constituency Results","Constituency 103",,,Moijue,Kaikai,APC,FF333C,"First Round","3,570",21.68,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,dcfd773c-7adb-406d-aa44-44802bf8d21b,67967822-52e6-4641-b2ef-49a6eab4e15a,,"Moijue Kaikai"
3708,3035,2018-03-07,Parliamentary,"Constituency Results","Constituency 96",Moyamba,,David,Soriba,APC,FF333C,"First Round","3,545",14.21,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,03a6043f-4fbb-49a6-8b66-1606087b03ec,e07e1f66-8458-4454-8247-c0b55ba088b7,,"David Soriba"
5582,,1996-02-27,"MP - Proportional Representation","District Results",,Moyamba,,,,SLPP,009900,"First Round","3,541",0.00,Yes,Final/Certified,,9fc2d011-4f53-4287-b0a3-ee2e4cd39bee,,,
5030,4624,2012-11-17,Parliamentary,"Constituency Results","Constituency 3",Kailahun,,Musa,Sam,SLPP,009900,"First Round","3,540",33.36,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,229f99a5-2938-449f-afc3-d73d43ade9b4,14cc48d0-eba1-4820-a9e4-866b57be9675,,"Musa Sam"
4888,4887,2012-11-17,Parliamentary,"Constituency Results","Constituency 69",Bo,,Mohamed,Konneh,APC,FF333C,"First Round","3,532",12.69,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6b68622a-bf3d-43c8-8249-be95022fbbf1,5f6d920e-5954-4420-adaf-f20bd4a6db6f,A.,"Mohamed A.konneh"
6091,,2002-05-14,"MP - Proportional Representation","District Results",,"Western Area Rural",,,,RUFP,996633,"First Round","3,525",2.20,No,Final/Certified,,d6c292ac-03a3-4571-b1a0-73b716ffca99,,,
2598,336,2018-03-07,Parliamentary,"Constituency Results","Constituency 32",Bombali,,Foday,Tarawalie,SLPP,009900,"First Round","3,524",17.21,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ea50f54a-08d2-4e25-85e3-7d4d497c7d8e,9400ab67-1e29-4206-bb92-270a4a8b0e61,,"Foday Tarawalie"
4246,4245,2012-11-17,Parliamentary,"Constituency Results","Constituency 54","Port Loko",,Nabie,Kamara,SLPP,009900,"First Round","3,504",13.59,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,eb66c997-b3d5-47ff-ac11-ddfc53cd8a5d,3c481ff3-ce87-457d-ae82-f2e498ab72b2,Musa,"Nabie Musa Kamara"
6189,1082,2018-03-07,Parliamentary,"Constituency Results","Constituency 40",Falaba,,"Alpha Fode",Jabbie,SLPP,009900,"First Round","3,497",36.19,No,Final/Certified,/sites/default/files/2023-05/Hon.%20Jabbie.png,567a7053-3e9a-4ac8-9b35-b5bb6711ce0a,1f018de7-5fc9-41b0-899c-ed1da81299b4,,"Alpha Fode Jabbie"
2469,234,2018-03-07,Parliamentary,"Constituency Results","Constituency 22",Kono,,Sahr,Moigua,C4C,d68910,"First Round","3,474",24.11,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c6cec7e4-c606-44ba-b6f7-510130a26dab,7f9ae863-0f09-4519-84a1-1afe2ef9a2aa,,"Sahr Moigua"
3867,3865,2012-11-17,Parliamentary,"Constituency Results","Constituency 42",Kambia,,Abdul,Bangura,SLPP,009900,"First Round","3,449",16.11,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,78505a63-3285-4268-aaf5-db171400d6b5,52c8af1b-7417-498b-a8b9-287837ce3e1f,B.,"Abdul B. Bangura"
4352,2202,2018-03-07,Parliamentary,"Constituency Results","Constituency 124","Western Area Urban",,Mustapha,Kamara,NGC,4b0082,"First Round","3,446",11.38,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f38db680-9f55-483c-abea-cd98505253dd,54a81d97-2810-4d40-aba6-e2e659856497,,"Mustapha Kamara"
4142,4140,2012-11-17,Parliamentary,"Constituency Results","Constituency 48",Koinadugu,,Abubakarr,Barrie,NDA,1F681B,"First Round","3,439",19.16,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9b0dbd92-15fb-40b7-bdf9-3ebec6c8ca0a,fdd0567d-ebcf-4760-9dfe-21bbe3be3a22,,"Abubakarr Barrie"
2906,2772,2018-03-07,Parliamentary,"Constituency Results","Constituency 54",Tonkolili,,Patrick,Conteh,IND,CCCCCC,"First Round","3,437",23.10,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8588aa0b-501c-49c3-9ef2-2ec203075ce9,9abd2bf5-4e36-4bcb-a8de-c2d79802bf59,,"Patrick Conteh"
3075,,1996-02-27,"MP - Proportional Representation","Regional Results",,,South,,,UNPP,cccc00,"First Round","3,426",0.00,No,Final/Certified,,760b6fdd-da9d-4e3c-ad91-7c8c47682c06,,,
5723,,1996-02-27,"MP - Proportional Representation","District Results",,Kenema,,,,PDP,1E90FF,"First Round","3,422",0.00,No,Final/Certified,,17cf2e09-acc3-498e-8bff-c8bebc50715d,,,
4867,4866,2012-11-17,Parliamentary,"Constituency Results","Constituency 67",Bo,,James,Combay,APC,FF333C,"First Round","3,406",17.73,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e7896d29-7471-499a-8ee0-ae65af86d244,26e239c2-7a58-42e9-ade1-6992cb3b0cb1,Charles,"James Charles Combay"
6253,6097,2012-11-17,Parliamentary,"Constituency Results","Constituency 4",Kailahun,,Sahr,Amara,APC,FF333C,"First Round","3,394",32.99,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fc6b82ac-c9d3-4870-a25e-8e2a4e9acd8b,9b97866d-ba2c-4d78-b2b9-914bf54dbc93,,"Sahr Amara"
5063,4667,2012-11-17,Parliamentary,"Constituency Results","Constituency 8",Kailahun,,Robin,Faley,APC,FF333C,"First Round","3,343",21.44,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8bf91ab5-8c98-43a9-8c62-afa57d7d363e,d9d77741-4f63-4621-bbfe-d135afed45ca,,"Robin Faley"
5773,5421,1996-02-27,"MP - Proportional Representation","District Results",,Bombali,,People's,Convention,PNC,808080,"First Round","3,338",0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_3.jpg,d18c6dc9-9da2-4927-b643-5977bd195457,df0ef06d-ae42-4bf6-ba49-60d4380cc3f6,,"People's National Convention"
5934,,1996-02-27,"MP - Proportional Representation","District Results",,Koinadugu,,,,SLPP,009900,"First Round","3,324",0.00,No,Final/Certified,,51801b3b-4b73-45c6-b69f-9c04fd838678,,,
3427,2981,2018-03-07,Parliamentary,"Constituency Results","Constituency 69","Port Loko",,Ishmail,Bangura,SLPP,009900,"First Round","3,322",16.25,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bcc35855-505d-4e94-9f2f-841100d19b86,874e6c7b-5efa-4296-9c29-8cc75d41e274,,"Ishmail Bangura"
5144,3881,2012-11-17,Parliamentary,"Constituency Results","Constituency 14",Kenema,,Amara,Gando,APC,FF333C,"First Round","3,309",19.18,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,87e46c5d-d081-4270-83f4-b1a39a0238ff,1899c3d5-bc88-4169-afc7-76940904d12c,Lasana,"Amara Lasana Gando"
6148,,2002-05-14,"MP - Proportional Representation","District Results",,Tonkolili,,,,PLP,3e59a9,"First Round","3,298",2.40,No,Final/Certified,,d23d3e95-b3d7-46d8-9998-b547cffd437f,,,
3089,5698,1996-02-27,"MP - Proportional Representation","Regional Results",,,South,National,"Unity Party",NUP,A9A9A9,"First Round","3,292",0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,cfb49d5d-bb1d-4b93-87fb-ff1e14d97b74,e0a01b0e-4b2f-4616-9448-ec9172c4afed,,"National Unity Party"
6277,3915,2012-11-17,Parliamentary,"Constituency Results","Constituency 16",Kenema,,Prince,Jalloh,APC,FF333C,"First Round","3,287",18.55,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fae45d64-0a37-4713-bbf2-37bce0116468,eed970a2-f396-4471-a6ac-3caa5a368bf1,,"Prince Jalloh"
5021,6093,2012-11-17,Parliamentary,"Constituency Results","Constituency 2",Kailahun,,Chief,Lasana,APC,FF333C,"First Round","3,273",22.21,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,40949909-358d-4248-9cac-da812179252e,59a7f877-9c49-4dc4-af32-82cc67ad64e2,Wonneh,"Chief Wonneh Lasana"
6358,5506,2002-05-14,"MP - Proportional Representation","Regional Results",,,North,"Movement of",Progress,MOP,808080,"First Round","3,257",0.00,No,Final/Certified,/sites/default/files/2023-05/IMG-20230508-WA0040_1.jpg,47ed3c1f-c3dd-409f-95e8-226543f28da4,dddd65d4-dcd2-4c23-a4b0-ac93071f7ccb,,"Movement for Progress"
3576,3151,2018-03-07,Parliamentary,"Constituency Results","Constituency 76","Port Loko",,Mohamed,Kamara,SLPP,009900,"First Round","3,198",16.68,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,12a39708-bfe2-421e-9a76-82f0959b011a,0d84c875-ea93-49fb-9bbf-d3abcea3e28f,,"Mohamed Kamara"
4359,4358,2012-11-17,Parliamentary,"Constituency Results","Constituency 63",Tonkolili,,Joseph,Sesay,SLPP,009900,"First Round","3,170",17.95,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,aed47d0a-0e71-49b7-94c8-f52c068ff09d,7498c304-f930-47e7-881a-8407f1a9443f,,"Joseph Sesay"
4741,2203,2018-03-07,Parliamentary,"Constituency Results","Constituency 125","Western Area Urban",,Arthur,Pearce,NGC,4b0082,"First Round","3,110",12.04,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,25b2983f-36e7-449a-b906-3c048f103b75,8ee5d951-f3f5-4b44-93ac-5861c17db7d5,,"Arthur Pearce"
4952,4019,2012-11-17,Parliamentary,"Constituency Results","Constituency 79",Bonthe,,Thomas,Sabbah,APC,FF333C,"First Round","3,110",11.02,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,28aad123-d90e-4c76-8d70-5a98a715d2e4,abbaf0b8-a5a0-47a0-9967-fb4317bb5045,B.M.,"Thomas B.M. Sabbah"
6040,,1996-02-27,"MP - Proportional Representation","District Results",,"Western Area Rural",,,,PDP,1E90FF,"First Round","3,107",0.00,No,Final/Certified,,461455ed-063c-43ab-8153-a7772415f83f,,,
9928,9925,2018-03-07,Parliamentary,"Constituency Results","Constituency 46",Koinadugu,,Kellie,Marah,SLPP,009900,"First Round","3,093",25.88,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a6317958-9662-4a6a-a58c-74f3b9b8cf80,e22ce8f7-840e-4c1c-b0ba-78b2a082ce57,,"Kellie Marah"
6156,,2002-05-14,"MP - Proportional Representation","District Results",,"Port Loko",,,,RUFP,996633,"First Round","3,090",2.50,No,Final/Certified,,642e8f9c-3d13-4ebd-a22a-34719f7b2ec2,,,
2809,2204,2018-03-07,Parliamentary,"Constituency Results","Constituency 104",,,Marie,Mansaray,SLPP,009900,"First Round","3,088",25.02,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,458da393-9ad9-43cc-b57c-ab70acb5b6d4,c0f1f114-2b66-4da0-afd2-a1d411d6b8af,,"Marie Mansaray"
2840,,1996-02-27,"MP - Proportional Representation","District Results",,Bo,,,,UNPP,cccc00,"First Round","3,035",0.00,No,Final/Certified,,9ea3455a-0ba4-420d-9874-20e2d5267fad,,,
3664,2993,2018-03-07,Parliamentary,"Constituency Results","Constituency 94",Moyamba,,Mohamed,Kallon,NGC,4b0082,"First Round","3,033",15.74,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fb2b928b-4d76-4f30-a731-ac0844f1de97,aa4c3c6b-d664-4536-9ff1-6bd552d003d0,,"Mohamed Kallon"
5776,,1996-02-27,"MP - Proportional Representation","District Results",,Bombali,,,,SLPP,009900,"First Round","3,006",0.00,No,Final/Certified,,49469467-e7aa-44b4-bfd8-60c9a382ec7b,,,
2625,407,2018-03-07,Parliamentary,"Constituency Results","Constituency 37",Bombali,,Abu,Jalloh,SLPP,009900,"First Round","3,003",11.06,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a953785b-e96c-4c57-89ea-d0b69d3c87a6,fff021c7-1426-433c-bf8a-6523b138b091,,"Abu Jalloh"
3083,,1996-02-27,"MP - Proportional Representation","Regional Results",,,East,,,APC,FF333C,"First Round","2,996",0.00,No,Final/Certified,,c38db6d4-ea11-4fe5-94d2-85814a2f6500,,,
4258,4257,2012-11-17,Parliamentary,"Constituency Results","Constituency 55","Port Loko",,Alhaji,Yansaneh,SLPP,009900,"First Round","2,978",19.30,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0b4ad334-8074-4678-b65f-50dec4b726bd,8b2e1f76-33cf-4a1e-806d-1ffe7a52abfa,"Abu Bakarr","Alhaji Abu Bakarr Yansaneh"
1200,106,2018-03-07,Parliamentary,"Constituency Results","Constituency 2",Kailahun,,Sahr,Juana,SLPP,009900,"First Round","2,972",40.04,Yes,Final/Certified,/sites/default/files/2023-04/sahr-egbinda-juana.jpg,dbba6379-27d7-4210-93dd-75c3ac96a885,8328ac10-aa0d-40e2-86c7-5f1820d6c9d4,Egbinda,"Sahr Egbinda Juana"
2963,1295,2018-03-07,Parliamentary,"Constituency Results","Constituency 66",Karene,,Alimamy,Kamara,SLPP,009900,"First Round","2,971",15.18,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0fdfa752-f118-4836-8cab-859b6d60644a,9d79a05d-83b0-4ab2-9435-4e191b79e18c,,"Alimamy Kamara"
3270,3269,2012-11-17,Parliamentary,"Constituency Results","Constituency 34",Bombali,,Charles,Fofanah,SLPP,009900,"First Round","2,965",13.68,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ce0cd185-04c0-435d-a817-32688a2f407c,7cf09b51-4846-4dbd-87cb-30e4baa80d26,,"Charles Fofanah"
2482,247,2018-03-07,Parliamentary,"Constituency Results","Constituency 25",Kono,,Joseph,Khanda,SLPP,009900,"First Round","2,961",28.57,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a844525a-6092-4b42-9893-ff3a22eda2fc,15068100-3198-41d4-8d19-bd6780ba9b81,,"Joseph Khanda"
2693,2689,2018-03-07,Parliamentary,"Constituency Results","Constituency 51",Tonkolili,,John,Bangura,NGC,4b0082,"First Round","2,944",20.75,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,14ce2535-f2ff-4efd-b6a8-1124f5727a6c,9ca02d7d-54e0-421f-a944-4f7fbcc1ae17,,"John Bangura"
2523,194,2018-03-07,Parliamentary,"Constituency Results","Constituency 16",Kenema,,Jestina,Bewie,IND,CCCCCC,"First Round","2,920",14.07,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,202afda2-1c2c-408f-96fe-add008c68be0,6ce389fe-d827-4f4b-bbf6-b890526a3fc6,,"Jestina Bewie"
1431,2442,2018-03-07,Parliamentary,"Constituency Results","Constituency 4",Kailahun,,Ibrahim,Tommy,APC,FF333C,"First Round","2,917",14.21,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7b7a25d3-4dfe-4772-a9d6-2331598f9805,3842eaa5-68e9-479d-80ac-3ef095543664,,"Ibrahim Tommy"
2500,176,2018-03-07,Parliamentary,"Constituency Results","Constituency 13",Kenema,,Alusine,Kanneh,SLPP,009900,"First Round","2,908",66.61,Yes,Final/Certified,/sites/default/files/2023-04/HON%20ALUSNE%20KANNEH.jpg,38b2ad8e-f7bf-4be4-a905-e629cc124168,1e51e96f-ab32-46ba-b741-a39443989345,,"Alusine Kanneh"
2814,2247,2018-03-07,Parliamentary,"Constituency Results","Constituency 63",,,Ibrahim,Kamara,APC,FF333C,"First Round","2,905",38.03,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,270827df-02d8-4a86-ae94-0a6972820a0f,b83da725-58d4-481b-b6e0-49ae7f7f2b20,,"Ibrahim Kamara"
1726,153,2018-03-07,Parliamentary,"Constituency Results","Constituency 10",Kailahun,,Zainab,Braima,IND,CCCCCC,"First Round","2,894",29.38,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,de114c81-cb9a-402e-93eb-d598a44427b9,1afea3c2-17e3-4f92-9bc9-03e13630a1f8,,"Zainab Braima"
3578,3153,2018-03-07,Parliamentary,"Constituency Results","Constituency 76","Port Loko",,Musa,Kamara,NGC,4b0082,"First Round","2,868",14.96,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,eec801bc-d41f-4be8-b62c-acaf66879791,42c9d5f6-f9e3-4cf3-8520-43c737278ebe,,"Musa Kamara"
2785,2205,2018-03-07,Parliamentary,"Constituency Results","Constituency 101",,,Sylvester,Massaquoi,APC,FF333C,"First Round","2,867",14.43,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9fe0af6d-dc50-487c-ad54-539efd6109ef,0124de70-5aaf-4290-8591-d7853f53f786,,"Sylvester Massaquoi"
4135,4133,2012-11-17,Parliamentary,"Constituency Results","Constituency 47",Koinadugu,,Yakuba,Kallay,SLPP,009900,"First Round","2,836",17.05,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,98c92473-2c4e-4575-8e07-64f7b7b75ab3,362566fd-32d7-462e-a218-de2b340b4850,,"Yakuba Kallay"
6564,4133,2018-03-07,Parliamentary,"Constituency Results","Constituency 47",Koinadugu,,Yakuba,Kallay,SLPP,009900,"First Round","2,836",17.05,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,071b978c-610d-434e-aff2-64fa085b46ad,362566fd-32d7-462e-a218-de2b340b4850,,"Yakuba Kallay"
4943,3825,2012-11-17,Parliamentary,"Constituency Results","Constituency 77",Bo,,Gibrilia,Jusu,APC,FF333C,"First Round","2,829",14.23,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fa278f92-9b5e-4700-9cda-11d847a6f46a,eadf5876-2da4-4c13-86c8-0b4b759e65ca,,"Gibrilia Jusu"
6206,1094,2018-03-07,Parliamentary,"Constituency Results","Constituency 42",Falaba,,Lahai,Marah,APC,FF333C,"First Round","2,818",31.86,Yes,Final/Certified,/sites/default/files/2023-05/042.png,15089db0-cade-4f92-a109-1347c2e2741e,31f24131-27bb-4de1-b61f-14e66cc78ef1,,"Lahai Marah"
2516,293,2018-03-07,Parliamentary,"Constituency Results","Constituency 28",Kono,,Safea,Moiwa,SLPP,009900,"First Round","2,799",22.42,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0fc4475d-4e4a-42bb-b6eb-c8a32aa2de57,c07eba36-6de2-4de5-81b2-a2de1dc66f77,,"Safea Moiwa"
4931,3686,2012-11-17,Parliamentary,"Constituency Results","Constituency 75",Bo,,Tommy,Koker,APC,FF333C,"First Round","2,785",14.55,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,774a3040-a976-451b-8c99-c89d49daa2ff,caa038ee-81b2-4487-9929-0a93c16d8843,K,"Tommy K. Koker"
